%Character	Friendly links																																							Hostile Links						
																																														
%Chapter 1: Plague and Wrath																																														
Mecisteus																																								Polydamas						
Polites																																								Echion						
Echion																																								Polites						
Agenor																																								Clonius						
Clonius																																								Agenor						
Deiochus																																								Paris						
Paris																																								Deiochus						
Patroclus	Eurypylus																																													
Eurypylus	Patroclus																																													
Ajax the Great	Lycophron																																							Caletor	Laodamas					
Caletor																																								Ajax the Great						
Lycophron	Teucer	Ajax the Great																																						Hector						
Teucer	Lycophron																																							Cleitus	Hector					
Cleitus	Polydamas																																							Teucer						
Astynous	Polydamas																																													
Hector	Melanippus son of Hicetaon	Dolops																																						Schedius son of Perimedes	Antilochus	Periphetes (Greek)				
Schedius son of Perimedes																																								Hector						
Laodamas																																								Ajax the Great						
Otus	Meges																																							Polydamas						
Meges	Otus	Phyleus	Menelaus																																					Polydamas	Croesmus	Dolops				
Croesmus																																								Meges						
Dolops	Lampus	Laodmedon	Melanippus son of Hicetaon	Hector																																				Meges	Menelaus					
Lampus	Dolops	Laodmedon																																												
Laodmedon	Lampus	Dolops																																												
Phyleus	Euphetes	Meges																																												
Euphetes	Phyleus																																													
Menelaus	Meges	Antilochus																																						Dolops						
Melanippus son of Hicetaon	Hector	Dolops																																						Antilochus						
Antilochus	Menelaus																																							Melanippus son of Hicetaon	Hector					
Periphetes (Greek)	Copreus																																							Hector						
Copreus	Periphetes (Greek)	Eurystheus																																												
Eurystheus	Copreus	Heracles																																												
Heracles	Eurystheus																																													
																																														
%Chapter 16: The death of Patroclus																																														
Achilles	Automedon	Xanthus	Balius	Podarge	Pedasus (horse)	Menesthius 2	Polydora	Eudorus	Peisander son of Maemalus	Phoenix	Alcimedon	Epeigeus																												Eëtion						
Zeus	Sleep	Death																																												
Apollo	Sleep	Death	Sarpedon	Hector	Asius																																			Patroclus						
Athene																																														
Cheiron	Peleus	Polydora																																												
Peleus	Cheiron																																													
Automedon	Patroclus	Achilles	Xanthus	Balius	Podarge	Pedasus (horse)																																		Hector						
Patroclus	Automedon	Xanthus	Balius	Menesthius 2	Eudorus	Peisander son of Maemalus	Phoenix	Alcimedon	Ajax the lesser	Ajax the great	Epeigeus	Meriones																												Pyraechmes	Areilycus	Sarpedon	Thrasydemes			Sthenelaus
Xanthus	Balius	Achilles	Patroclus	Automedon	Podarge	Pedasus (horse)																																								
Balius	Xanthus	Achilles	Patroclus	Automedon	Podarge	Pedasus (horse)																																								
Podarge	Xanthus	Balius	Achilles	Automedon																																										
Pedasus (horse)	Xanthus	Balius	Achilles	Automedon																																				Sarpedon						
Eëtion																																								Achilles						
Menesthius 2	Achilles	Patroclus	Spercheus	Alcimedon	Phoenix	Peisander son of Maemalus	Eudorus																																							
Spercheus	Menesthius 2	Polydora	Borus																																											
Polydora	Spercheus	Menesthius 2	Achilles																																											
Borus	Spercheus	Perieres																																												
Perieres	Borus																																													
Eudorus	Achilles	Patroclus	Polymele	Hermes	Phylas	Alcimedon	Phoenix	Peisander son of Maemalus	Menesthius 2																																					
Polymele	Eudorus	Phylas	Hermes	Echecles																																										
Phylas	Polymele	Eudorus																																												
Hermes	Polymele	Eudorus																																						Argus						
Argus																																								Hermes						
Artemis																																														
Eileithyia																																														
Echecles	Actor	Polymele																																												
Actor	Echecles																																													
Peisander son of Maemalus	Achilles	Patroclus	Alcimedon	Phoenix	Eudorus	Menesthius 2																																								
Phoenix	Achilles	Patroclus	Alcimedon	Peisander son of Maemalus	Eudorus	Menesthius 3																																								
Alcimedon	Achilles	Patroclus	Phoenix	Peisander son of Maemalus	Eudorus	Menesthius 4																																								
Pyraechmes																																								Patroclus						
Protesilaus																																														
Areilycus																																								Patroclus						
Menelaus																																								Thaos						
Thaos																																								Menelaus						
Amphiclus																																								Meges						
Meges																																								Amphiclus						
Antilochus	Thrasymedes																																							Atymnius	Maris					
Atymnius	Maris	Sarpedon	Amisodarus																																					Antilochus						
Maris	Atymnius	Sarpedon	Amisodarus																																					Antilochus	Thrasymedes					
Thrasymedes	Antilochus	Nestor																																						Maris						
Nestor	Thrasymedes																																													
Sarpedon	Atymnius	Maris	Thrasydemes	Glaucus	Sleep	Death	Apollo																																	Patroclus	Pedasus (horse)					
Amisodarus	Maris	Atymnius	Chimaera																																											
Chimaera	Amisodarus																																													
Ajax the lesser	Patroclus																																							Cleobulus						
Cleobulus																																								Ajax the lesser						
Peneleos																																								Lycon						
Lycon																																								Peneleos						
Meriones	Patroclus																																							Acamas	Laogonus son of Onetor	Aeneas				
Acamas																																								Meriones						
Idomeneus																																								Erymas 1						
Erymas 1																																								Idomeneus						
Patroclus																																								Pronous	Thestor	Erylaus	Erymas 2			Apollo
Patroclus																																								Amphoterus	Epaltes	Tlepolemus son of Damastor	Echius			Euphorbus
Patroclus																																								Pyris	Ipheus	Euippus	Polymelus			
Pronous																																								Patroclus						
Thestor																																								Patroclus						
Erylaus																																								Patroclus						
Erymas 2																																								Patroclus						
Amphoterus																																								Patroclus						
Epaltes																																								Patroclus						
Tlepolemus son of Damastor																																								Patroclus						
Echius																																								Patroclus						
Pyris																																								Patroclus						
Ipheus																																								Patroclus						
Euippus																																								Patroclus						
Polymelus																																								Patroclus						
Thrasydemes	Sarpedon																																							Patroclus						
Glaucus	Sarpedon	Polydamas	Agenor	Aeneas	Hector																																			Bathycles						
Polydamas	Glaucus	Agenor	Aeneas	Hector																																										
Agenor	Glaucus	Polydamas	Aeneas	Hector																																										
Aeneas	Glaucus	Polydamas	Agenor	Hector																																				Meriones						
Hector	Apollo	Glaucus	Polydamas	Agenor	Aeneas	Asius	Euphorbus																																	Epeigeus	Automedon					
Ajax the great	Patroclus																																													
Epeigeus	Peleus	Thetis	Achilles	Patroclus																																				Hector						
Peleus	Epeigeus																																													
Thetis	Epeigeus																																													
Sthenelaus																																								Patroclus						
Bathycles																																								Glaucus						
Laogonus son of Onetor																																								Meriones						
Sleep	Apollo	Sarpedon	Zeus	Death																																										
Death	Apollo	Sarpedon	Zeus	Sleep																																										
Patroclus																																								Adrestus	Autonous (Trojan)	Echeclus	Perimus			Cebriones
Patroclus																																								Epistor	Melanippus	Elasus	Mulius (Trojan)			Pylartes 2
Adrestus																																								Patroclus						
Autonous (Trojan)	Echeclus																																							Patroclus						
Echeclus	Autonous (Trojan)																																							Patroclus						
Perimus																																								Patroclus						
Epistor																																								Patroclus						
Melanippus																																								Patroclus						
Elasus	Mulius (Trojan)	Pylartes 2																																						Patroclus						
Mulius (Trojan)	Elasus	Pylartes 2																																						Patroclus						
Pylartes 2	Elasus	Mulius (Trojan)																																						Patroclus						
Asius	Hector	Hecabe	Dymas	Apollo																																										
Hecabe	Asius	Dymas																																												
Dymas	Asius	Hecabe																																												
Cebriones	Priam																																							Patroclus						
Priam	Cebriones																																													
Euphorbus	Panthous	Hector																																						Patroclus						
Panthous	Euphorbus																																													
																																														
%Chapter 17: The struggle over Patroclus																																														
Euphorbus	Hyperenor	Phrontis																																						Menelaus						
Menelaus	Automedon	Alcimedon	Athene	Phoenix	Antilochus	Thrasymedes																																		Euphorbus	Hyperenor	Hector	Podes			
Hyperenor	Euphorbus	Panthous	Phrontis																																					Menelaus						
Panthous	Hyperenor	Phrontis																																												
Phrontis	Euphorbus	Hyperenor	Panthous																																											
Hector	Mentes	Apollo	Mesthles	Medon	Thersilochus	Asteropaeus	Deisenor	Hippothous	Phorcys	Chromis	Ennomus the prophet	Aretus	Aeneas	Podes																										Menelaus	Schedius son of Iphitus	Automedon	Alcimedon			
Mentes	Hector																																													
Apollo	Mentes	Aeneas	Phaenops																																											
Glaucus	Sarpedon	Mesthles																																												
Sarpedon	Glaucus																																													
Mesthles	Hector	Glaucus																																												
Medon	Hector	Thersilochus																																												
Thersilochus	Hector	Medon																																												
Asteropaeus	Hector	Apisaon son of Hippasus																																												
Deisenor	Hector	Hippothous																																												
Hippothous	Hector	Deisenor	Pelasgian Lethus																																					Ajax the great						
Phorcys	Hector	Chromis	Ennomus the prophet																																					Ajax the great						
Chromis	Hector	Phorcys	Ennomus the prophet	Aeneas	Aretus																																									
Ennomus the prophet	Hector	Phorcys	Chromis																																											
Pelasgian Lethus	Hippothous																																													
Ajax the great	Schedius son of Iphitus	Automedon	Alcimedon	Antilochus																																				Hippothous	Phorcys					
Schedius son of Iphitus	Ajax the great																																							Hector						
Aeneas	Apollo	Aretus																																						Leiocritus						
Leiocritus	Lycomedes																																							Aeneas						
Lycomedes	Leiocritus																																							Apisaon son of Hippasus						
Apisaon son of Hippasus	Asteropaeus																																							Lycomedes						
Diores	Automedon																																													
Automedon	Diores	Alcimedon	Ajax the great	Ajax the lesser	Menelaus																																			Aretus	Hector					
Alcimedon	Automedon	Ajax the great	Ajax the lesser	Menelaus																																				Hector						
Aretus	Aeneas	Hector																																						Automedon						
Ajax the lesser	Automedon	Alcimedon																																												
Athene	Phoenix	Menelaus																																												
Phoenix	Athene	Menelaus																																												
Podes	Hector																																							Menelaus						
Phaenops	Hector	Apollo																																												
Peneleos																																								Polydamas						
Leitus	Idomeneus																																							Hector						
Polydamas																																								Peneleos						
Idomeneus	Leitus	Coeranus (Greek)	Meriones																																					Hector						
Hector	Phaenops																																							Idomeneus	Leitus	Coeranus (Greek)				
Coeranus (Greek)	Meriones	Idomeneus																																						Hector						
Meriones	Coeranus (Greek)	Idomeneus																																												
Antilochus	Menelaus	Ajax the great																																												
Thrasymedes	Menelaus																																													
																																														
%Chapter 18: Achilles' Decision																																														
Antilochus	Achilles																																													
Achilles	Antilochus	Iris	Hephaestus																																											
Thetis	Hephaestus	Charis	Eurynome	Ocean	Apollo	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia								
Glauce	Thetis	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Thaleia	Thetis	Glauce	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Cymodoce	Thetis	Glauce	Thaleia	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Nesaea	Thetis	Glauce	Thaleia	Cymodoce	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Speio	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Thoe	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Halie	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Cymothoe	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Actaee	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Limnoreia	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Melite	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Iaera	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Amphithoe	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Agaue	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Doto	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Proto	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Pherusa	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Dynamene	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Dexamene	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Amphinome	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Callianeira	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Doris	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Panope	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Galatea	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Nemertes	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Apseudes	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Callianassa	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Clymene	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Clymene	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Ianeira	Ianassa	Maera	Oreithuia	Amatheia													
Ianeira	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianassa	Maera	Oreithuia	Amatheia													
Ianassa	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Maera	Oreithuia	Amatheia													
Maera	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Oreithuia	Amatheia													
Oreithuia	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Amatheia													
Amatheia	Thetis	Glauce	Thaleia	Cymodoce	Nesaea	Speio	Thoe	Halie	Cymothoe	Actaee	Limnoreia	Melite	Iaera	Amphithoe	Agaue	Doto	Proto	Pherusa	Dynamene	Dexamene	Amphinome	Callianeira	Doris	Panope	Galatea	Nemertes	Apseudes	Callianassa	Clymene	Ianeira	Ianassa	Maera	Oreithuia													
Hephaestus	Thetis	Achilles	Charis	Eurynome	Ocean																																									
Iris	Achilles																																													
Charis	Hephaestus	Thetis																																												
Eurynome	Ocean	Thetis	Hephaestus																																											
Ocean	Eurynome	Thetis	Hephaestus																																											
Apollo	Thetis																																													
Daedalus	Ariadne																																													
Ariadne	Daedalus																																													
																																														
%Chapter 19: The Feud Ends																																														
Achilles	Diomedes	Odysseus	Antilochus	Thrasymedes	Meges	Thaos	Meriones	Lycomedes	Melanippus (Greek)	Talthybius	Nestor	Idomeneus	Neoptolemus	Athene																																
Diomedes	Achilles																																													
Odysseus	Achilles	Talthybius	Talthybius	Antilochus	Thrasymedes	Meges	Thaos	Meriones	Lycomedes	Melanippus (Greek)																																				
Agamemnon	Talthybius	Talthybius	Antilochus	Thrasymedes	Meges	Thaos	Meriones	Lycomedes	Melanippus (Greek)																															Delusion						
Delusion	Zeus	Hera																																						Agamemnon						
Zeus	Delusion	Eileithyia																																												
Eileithyia	Zeus																																													
Sthenelus	Perseus	Eurystheus	Hera																																											
Perseus	Sthenelus																																													
Eurystheus	Sthenelus	Heracles																																												
Hera	Sthenelus	Delusion																																												
Heracles	Eurystheus																																													
Talthybius	Odysseus	Agamemnon	Antilochus	Thrasymedes	Meges	Thaos	Meriones	Lycomedes	Melanippus (Greek)	Achilles																																				
Antilochus	Odysseus	Agamemnon	Talthybius	Thrasymedes	Meges	Thaos	Meriones	Lycomedes	Melanippus (Greek)	Achilles																																				
Thrasymedes	Odysseus	Agamemnon	Talthybius	Antilochus	Meges	Thaos	Meriones	Lycomedes	Melanippus (Greek)	Achilles																																				
Meges	Odysseus	Agamemnon	Talthybius	Antilochus	Thrasymedes	Thaos	Meriones	Lycomedes	Melanippus (Greek)	Achilles																																				
Thaos	Odysseus	Agamemnon	Talthybius	Antilochus	Thrasymedes	Meges	Meriones	Lycomedes	Melanippus (Greek)	Achilles																																				
Meriones	Odysseus	Agamemnon	Talthybius	Antilochus	Thrasymedes	Meges	Thaos	Lycomedes	Melanippus (Greek)	Achilles																																				
Lycomedes	Odysseus	Agamemnon	Talthybius	Antilochus	Thrasymedes	Meges	Thaos	Meriones	Melanippus (Greek)	Achilles																																				
Melanippus (Greek)	Odysseus	Agamemnon	Talthybius	Antilochus	Thrasymedes	Meges	Thaos	Meriones	Lycomedes	Achilles																																				
Nestor	Phoenix	Achilles																																												
Idomeneus	Phoenix	Achilles																																												
Phoenix	Nestor	Idomeneus	Achilles	Menelaus																																										
Menelaus	Phoenix																																													
Neoptolemus	Achilles																																													
Athene	Achilles																																													
Alcimedon	Achilles																																													
Achilles	Alcimedon																																													
Xanthus																																														
																																														
%Chapter 20: Achiles on the rampage																																														
Zeus	Themis	Hera	Athene	Poseidon	Hermes	Hephaestus	Ares	Apollo	Artemis	Leto	Scamander	Aphrodite	Dardanus	Ganymede																																
Themis	Zeus	Hera	Athene	Poseidon	Hermes	Hephaestus	Ares	Apollo	Artemis	Leto	Scamander	Aphrodite																																		
Hera	Athene	Poseidon	Hermes	Hephaestus	Ares	Apollo	Artemis	Leto	Scamander	Aphrodite																														Artemis						
Athene	Hera	Poseidon	Hermes	Hephaestus	Ares	Apollo	Artemis	Leto	Scamander	Aphrodite																														Ares						
Poseidon	Hera	Athene	Hermes	Hephaestus	Ares	Apollo	Artemis	Leto	Scamander	Aphrodite	Aeneas																													Apollo						
Hermes	Hera	Athene	Poseidon	Hephaestus	Ares	Apollo	Artemis	Leto	Scamander	Aphrodite																														Leto						
Hephaestus	Hera	Athene	Poseidon	Hermes	Ares	Apollo	Artemis	Leto	Scamander	Aphrodite																														Scamander						
Ares	Hera	Athene	Poseidon	Hermes	Hephaestus	Apollo	Artemis	Leto	Scamander	Aphrodite																														Athene						
Apollo	Hera	Athene	Poseidon	Hermes	Hephaestus	Ares	Artemis	Leto	Scamander	Aphrodite	Aeneas	Lycaon																												Poseidon						
Artemis	Hera	Athene	Poseidon	Hermes	Hephaestus	Ares	Apollo	Leto	Scamander	Aphrodite																														Hera						
Leto	Hera	Athene	Poseidon	Hermes	Hephaestus	Ares	Apollo	Artemis	Scamander	Aphrodite																														Hermes						
Scamander	Hera	Athene	Poseidon	Hermes	Hephaestus	Ares	Apollo	Artemis	Leto	Aphrodite																														Hephaestus						
Aphrodite	Hera	Athene	Poseidon	Hermes	Hephaestus	Ares	Apollo	Artemis	Leto	Scamander	Aeneas																																			
Aeneas	Apollo	Lycaon	Aphrodite	Poseidon																																				Achilles						
Lycaon	Apollo	Aeneas																																												
Dardanus	Zeus	Erichthonius																																												
Erichthonius	Dardanus	Tros																																												
Tros	Erichthonius	Ilus	Assaracus	Ganymede																																										
Ilus	Tros	Assaracus	Ganymede	Laomedon																																										
Assaracus	Tros	Ilus	Ganymede	Capys																																										
Ganymede	Tros	Ilus	Assaracus	Zeus																																										
Capys	Anchises	Assaracus																																												
Anchises	Capys																																													
Laomedon	Ilus	Tithonus	Priam	Lampus	Clytius	Hicetaon																																								
Tithonus	Laomedon	Priam	Lampus	Clytius	Hicetaon																																									
Priam	Laomedon	Tithonus	Lampus	Clytius	Hicetaon	Polydorus																																								
Lampus	Laomedon	Tithonus	Priam	Clytius	Hicetaon																																									
Clytius	Laomedon	Tithonus	Priam	Lampus	Hicetaon																																									
Hicetaon	Laomedon	Tithonus	Priam	Lampus	Clytius																																									
Iphition	Otrynteus																																													
Otrynteus	Iphition																																													
Achilles																																								Aeneas	Iphition	Demoleon	Hippodamas	Polydorus	Hector	
Demoleon	Antenor																																							Achilles						
Antenor	Demoleon																																													
Hippodamas																																								Achilles						
Polydorus	Priam	Hector																																						Achilles						
Hector	Polydorus																																							Achilles						
